game_id,platform
1977730,Steam
1976800,Steam
1976850,Steam
1976910,Steam
1976940,Steam
1976950,Steam
1976960,Steam
1976980,Steam
1977030,Steam
1977070,Steam
1976310,Steam
1977110,Steam
1977140,Steam
1977170,Steam
1977190,Steam
1977220,Steam
1977230,Steam
1977250,Steam
1976390,Steam
1976440,Steam
1976450,Steam
1976490,Steam
1976520,Steam
1976590,Steam
1976630,Steam
1976640,Steam
1976650,Steam
1976660,Steam
1976730,Steam
1976740,Steam
1976760,Steam
1975840,Steam
1975860,Steam
1975890,Steam
1976000,Steam
1976030,Steam
1976100,Steam
1976120,Steam
1976130,Steam
1976160,Steam
1976180,Steam
1976190,Steam
1976230,Steam
1976240,Steam
1976270,Steam
1975340,Steam
1975360,Steam
1975370,Steam
1975420,Steam
1975440,Steam
1975450,Steam
1975480,Steam
1975530,Steam
1975550,Steam
1975570,Steam
1975660,Steam
1975670,Steam
1975730,Steam
1975810,Steam
1974510,Steam
1974520,Steam
1974540,Steam
1974580,Steam
1974610,Steam
1975080,Steam
1975090,Steam
1975100,Steam
1975120,Steam
1975160,Steam
1975170,Steam
1975180,Steam
1975280,Steam
1975290,Steam
1975320,Steam
1973950,Steam
1973970,Steam
1974010,Steam
1974040,Steam
1974050,Steam
1974080,Steam
1974090,Steam
1974110,Steam
1974210,Steam
1974220,Steam
1974250,Steam
1974290,Steam
1974300,Steam
1974310,Steam
1974320,Steam
1974400,Steam
1973450,Steam
1973470,Steam
1973540,Steam
1973580,Steam
1973600,Steam
1973620,Steam
1973630,Steam
1973640,Steam
1973670,Steam
1973680,Steam
1973700,Steam
1973730,Steam
1973740,Steam
1972260,Steam
1973770,Steam
1973800,Steam
1973840,Steam
1973850,Steam
1972950,Steam
1972960,Steam
1972970,Steam
1972980,Steam
1972990,Steam
1973010,Steam
1973020,Steam
1973040,Steam
1973080,Steam
1973090,Steam
1973100,Steam
1973110,Steam
1973130,Steam
1973150,Steam
1973170,Steam
1973230,Steam
1973240,Steam
1973250,Steam
1973260,Steam
1973270,Steam
1973280,Steam
1973320,Steam
1973350,Steam
1973360,Steam
1973370,Steam
1973390,Steam
1972440,Steam
1972470,Steam
1972550,Steam
1972630,Steam
1972640,Steam
1972670,Steam
1972710,Steam
1972740,Steam
1972790,Steam
1972820,Steam
1972830,Steam
1972870,Steam
1972880,Steam
1972890,Steam
1972920,Steam
1971930,Steam
1971980,Steam
1971990,Steam
1972010,Steam
1972020,Steam
1972050,Steam
1972160,Steam
1972180,Steam
1972190,Steam
1972200,Steam
1972230,Steam
1972250,Steam
1972300,Steam
1972360,Steam
1972400,Steam
1972420,Steam
1971500,Steam
1971510,Steam
1971560,Steam
1971750,Steam
1971770,Steam
1971790,Steam
1971800,Steam
1971810,Steam
1971820,Steam
1971830,Steam
1971880,Steam
1971100,Steam
1971170,Steam
1971190,Steam
1971260,Steam
1971330,Steam
1971350,Steam
1971370,Steam
1971380,Steam
1971400,Steam
1971480,Steam
1970510,Steam
1970520,Steam
1970530,Steam
1970540,Steam
1970550,Steam
1970560,Steam
1970570,Steam
1970580,Steam
1970610,Steam
1970620,Steam
1970660,Steam
1970700,Steam
1970710,Steam
1970730,Steam
1970740,Steam
1970750,Steam
1970770,Steam
1970780,Steam
1970820,Steam
1970840,Steam
1970850,Steam
1970910,Steam
1970970,Steam
1970980,Steam
1970160,Steam
1970210,Steam
1970260,Steam
1970300,Steam
1970400,Steam
1970440,Steam
1970450,Steam
1970460,Steam
1969620,Steam
1969650,Steam
1969720,Steam
1969740,Steam
1969790,Steam
1969820,Steam
1969830,Steam
1969840,Steam
1969850,Steam
1969860,Steam
1969910,Steam
1969920,Steam
1969930,Steam
1970010,Steam
1970020,Steam
1970060,Steam
1970070,Steam
1969230,Steam
1969260,Steam
1969280,Steam
1969310,Steam
1969320,Steam
1969410,Steam
1969420,Steam
1969430,Steam
1969440,Steam
1969460,Steam
1969530,Steam
1969570,Steam
1969590,Steam
1968760,Steam
1968770,Steam
1968790,Steam
1968810,Steam
1968820,Steam
1968840,Steam
1968870,Steam
1968880,Steam
1968950,Steam
1969000,Steam
1969010,Steam
1969060,Steam
1969080,Steam
1969100,Steam
1969130,Steam
1969150,Steam
1968270,Steam
1968280,Steam
1968300,Steam
1968320,Steam
1968330,Steam
1968340,Steam
1968400,Steam
1968420,Steam
1968430,Steam
1968500,Steam
1968520,Steam
1968530,Steam
1968540,Steam
1968550,Steam
1968570,Steam
1968600,Steam
1968610,Steam
1968630,Steam
1968640,Steam
1968650,Steam
1968660,Steam
1968710,Steam
1968730,Steam
1967830,Steam
1967840,Steam
1967870,Steam
1967890,Steam
1967920,Steam
1967940,Steam
1967950,Steam
1968040,Steam
1968110,Steam
1968140,Steam
1968160,Steam
1968190,Steam
1968240,Steam
1967390,Steam
1967400,Steam
1967430,Steam
1967450,Steam
1967460,Steam
1967470,Steam
1967480,Steam
1967510,Steam
1967550,Steam
1967580,Steam
1967630,Steam
1967670,Steam
1967700,Steam
1967750,Steam
1967760,Steam
1967780,Steam
1966960,Steam
1967010,Steam
1967040,Steam
1967090,Steam
1967110,Steam
1967180,Steam
1967220,Steam
1967230,Steam
1967260,Steam
1966110,Steam
1966130,Steam
1967310,Steam
1967320,Steam
1967330,Steam
1967340,Steam
1967360,Steam
1966440,Steam
1966500,Steam
1966530,Steam
1966580,Steam
1966590,Steam
1966610,Steam
1966620,Steam
1966660,Steam
1966690,Steam
1966700,Steam
1966740,Steam
1966780,Steam
1966800,Steam
1966830,Steam
1966860,Steam
1966870,Steam
1966910,Steam
1966930,Steam
1966940,Steam
1965940,Steam
1965960,Steam
1965970,Steam
1966030,Steam
1966070,Steam
1966080,Steam
1966100,Steam
1966170,Steam
1966220,Steam
1966240,Steam
1966260,Steam
1966300,Steam
1966310,Steam
1966370,Steam
1966420,Steam
1965430,Steam
1965490,Steam
1965520,Steam
1965560,Steam
1965580,Steam
1965610,Steam
1965640,Steam
1965650,Steam
1965660,Steam
1965670,Steam
1965680,Steam
1965800,Steam
1965820,Steam
1965840,Steam
1965860,Steam
1965870,Steam
1965920,Steam
1964940,Steam
1964970,Steam
1964980,Steam
1964990,Steam
1965000,Steam
1965020,Steam
1965030,Steam
1965050,Steam
1965060,Steam
1965090,Steam
1965130,Steam
1965140,Steam
1965180,Steam
1965190,Steam
1965260,Steam
1965280,Steam
1965320,Steam
1965360,Steam
1965370,Steam
1965390,Steam
1965400,Steam
1965410,Steam
1964430,Steam
1964440,Steam
1964470,Steam
1964480,Steam
1964490,Steam
1964500,Steam
1964540,Steam
1964580,Steam
1964600,Steam
1964610,Steam
1964620,Steam
1964670,Steam
1964690,Steam
1964750,Steam
1964760,Steam
1964770,Steam
1964780,Steam
1964800,Steam
1964810,Steam
1964820,Steam
1964840,Steam
1964870,Steam
1963950,Steam
1963980,Steam
1963990,Steam
1964000,Steam
1964040,Steam
1964110,Steam
1964140,Steam
1964200,Steam
1964220,Steam
1964230,Steam
1964250,Steam
1964260,Steam
1964280,Steam
1964290,Steam
1964300,Steam
1964310,Steam
1964320,Steam
1964330,Steam
1964360,Steam
1964410,Steam
1964420,Steam
1963440,Steam
1963450,Steam
1963470,Steam
1963480,Steam
1963510,Steam
1963580,Steam
1963590,Steam
1963600,Steam
1963630,Steam
1963660,Steam
1963670,Steam
1963740,Steam
1963750,Steam
1963760,Steam
1963840,Steam
1963900,Steam
1962980,Steam
1963000,Steam
1963010,Steam
1963040,Steam
1963060,Steam
1963080,Steam
1963170,Steam
1963180,Steam
1963200,Steam
1963210,Steam
1963280,Steam
1963410,Steam
1962770,Steam
1962840,Steam
1962920,Steam
1962930,Steam
1962430,Steam
1962440,Steam
1962450,Steam
1962460,Steam
1962490,Steam
1962510,Steam
1962520,Steam
1962530,Steam
1962540,Steam
1962560,Steam
1962570,Steam
1962590,Steam
1962600,Steam
1962650,Steam
1962660,Steam
1962663,Steam
1962670,Steam
1961930,Steam
1961940,Steam
1961950,Steam
1961960,Steam
1962030,Steam
1962090,Steam
1962100,Steam
1962130,Steam
1962150,Steam
1962170,Steam
1962220,Steam
1962330,Steam
1962380,Steam
1962391,Steam
1961740,Steam
1961750,Steam
1961760,Steam
1961770,Steam
1961780,Steam
1961790,Steam
1961840,Steam
1961860,Steam
1961870,Steam
1961060,Steam
1961090,Steam
1961120,Steam
1961130,Steam
1961160,Steam
1961190,Steam
1961210,Steam
1961230,Steam
1961250,Steam
1961260,Steam
1961300,Steam
1961370,Steam
1961380,Steam
1961390,Steam
1961410,Steam
1961460,Steam
1961480,Steam
1961490,Steam
1961500,Steam
1960590,Steam
1960610,Steam
1960620,Steam
1960650,Steam
1960710,Steam
1960790,Steam
1960800,Steam
1960830,Steam
1960870,Steam
1960890,Steam
1960900,Steam
1960920,Steam
1960930,Steam
1960950,Steam
1960970,Steam
1960990,Steam
1961000,Steam
1961020,Steam
1961040,Steam
1960100,Steam
1960110,Steam
1960170,Steam
1960190,Steam
1960200,Steam
1960270,Steam
1960320,Steam
1960330,Steam
1960360,Steam
1960380,Steam
1960400,Steam
1960480,Steam
1960570,Steam
1959780,Steam
1959840,Steam
1959880,Steam
1959900,Steam
1959980,Steam
1959990,Steam
1960000,Steam
1960010,Steam
1960060,Steam
1959490,Steam
1959510,Steam
1959530,Steam
1959660,Steam
1959260,Steam
1959350,Steam
1959380,Steam
1959400,Steam
1959440,Steam
1959470,Steam
1959480,Steam
1958750,Steam
1958810,Steam
1958850,Steam
1958860,Steam
1958890,Steam
1958900,Steam
1958940,Steam
1958950,Steam
1958970,Steam
1959050,Steam
1959070,Steam
1959110,Steam
1958530,Steam
1958540,Steam
1958120,Steam
1958140,Steam
1957210,Steam
1957220,Steam
1957230,Steam
1958600,Steam
1958620,Steam
1958190,Steam
1958220,Steam
1958230,Steam
1958240,Steam
1958250,Steam
1958270,Steam
1958350,Steam
1958390,Steam
1958400,Steam
1958430,Steam
1958460,Steam
1958500,Steam
1957700,Steam
1957750,Steam
1957790,Steam
1957820,Steam
1957860,Steam
1957910,Steam
1957940,Steam
1957990,Steam
1958020,Steam
1958040,Steam
1957240,Steam
1957270,Steam
1957340,Steam
1957430,Steam
1957500,Steam
1957560,Steam
1957590,Steam
1957620,Steam
1957650,Steam
1957660,Steam
1957670,Steam
1957680,Steam
1956800,Steam
1956820,Steam
1956840,Steam
1956860,Steam
1956880,Steam
1956930,Steam
1956960,Steam
1956990,Steam
1957010,Steam
1957040,Steam
1957060,Steam
1957070,Steam
1957080,Steam
1957100,Steam
1957110,Steam
1957150,Steam
1957160,Steam
1957170,Steam
1956290,Steam
1956300,Steam
1956310,Steam
1956330,Steam
1956350,Steam
1956370,Steam
1956380,Steam
1956400,Steam
1956410,Steam
1956420,Steam
1956430,Steam
1956490,Steam
1956510,Steam
1956560,Steam
1956570,Steam
1956600,Steam
1956620,Steam
1956630,Steam
1956670,Steam
1956680,Steam
1956690,Steam
1956700,Steam
1955810,Steam
1955820,Steam
1955830,Steam
1955890,Steam
1955950,Steam
1955970,Steam
1955980,Steam
1955990,Steam
1956040,Steam
1956050,Steam
1956120,Steam
1956140,Steam
1956180,Steam
1956190,Steam
1956200,Steam
1956230,Steam
1956240,Steam
1956270,Steam
1956280,Steam
1955330,Steam
1955340,Steam
1955380,Steam
1955390,Steam
1955410,Steam
1955440,Steam
1955490,Steam
1955500,Steam
1955520,Steam
1955640,Steam
1955650,Steam
1955680,Steam
1955690,Steam
1955700,Steam
1955750,Steam
1955100,Steam
1955110,Steam
1955120,Steam
1955160,Steam
1955230,Steam
1955260,Steam
1954570,Steam
1954620,Steam
1954640,Steam
1954650,Steam
1954680,Steam
1954720,Steam
1954750,Steam
1954830,Steam
1954840,Steam
1954880,Steam
1954930,Steam
1953960,Steam
1953970,Steam
1953990,Steam
1954010,Steam
1954020,Steam
1954030,Steam
1955000,Steam
1955010,Steam
1955030,Steam
1954070,Steam
1954100,Steam
1954130,Steam
1954200,Steam
1954250,Steam
1954300,Steam
1954340,Steam
1954440,Steam
1954520,Steam
1954560,Steam
1953580,Steam
1953590,Steam
1953620,Steam
1953720,Steam
1953760,Steam
1953780,Steam
1953800,Steam
1953840,Steam
1953860,Steam
1953870,Steam
1953920,Steam
1954050,Steam
1953100,Steam
1953110,Steam
1953170,Steam
1953210,Steam
1953220,Steam
1953240,Steam
1953300,Steam
1953370,Steam
1953380,Steam
1953410,Steam
1953440,Steam
1953470,Steam
1953490,Steam
1953510,Steam
1953520,Steam
1953530,Steam
1953540,Steam
1953560,Steam
1952680,Steam
1952710,Steam
1952740,Steam
1952750,Steam
1952760,Steam
1952770,Steam
1952780,Steam
1952820,Steam
1952890,Steam
1952900,Steam
1952910,Steam
1952930,Steam
1952950,Steam
1952960,Steam
1950580,Steam
1952970,Steam
1952990,Steam
1953000,Steam
1953050,Steam
1953060,Steam
1952440,Steam
1952470,Steam
1952490,Steam
1952520,Steam
1952540,Steam
1952550,Steam
1952560,Steam
1952590,Steam
1952630,Steam
1951970,Steam
1952010,Steam
1952030,Steam
1952100,Steam
1952120,Steam
1952160,Steam
1952170,Steam
1952180,Steam
1952210,Steam
1952240,Steam
1952250,Steam
1952260,Steam
1952270,Steam
1952300,Steam
1952310,Steam
1952340,Steam
1952360,Steam
1952370,Steam
1952400,Steam
1951480,Steam
1951510,Steam
1951520,Steam
1951530,Steam
1951540,Steam
1951560,Steam
1951660,Steam
1951670,Steam
1951680,Steam
1951700,Steam
1951750,Steam
1951800,Steam
1951810,Steam
1951840,Steam
1951850,Steam
1951880,Steam
1951910,Steam
1951950,Steam
1950990,Steam
1951030,Steam
1951040,Steam
1951050,Steam
1951060,Steam
1951140,Steam
1951220,Steam
1951230,Steam
1951260,Steam
1951300,Steam
1951380,Steam
1951450,Steam
1950490,Steam
1950520,Steam
1950570,Steam
1950600,Steam
1950610,Steam
1950620,Steam
1950630,Steam
1950640,Steam
1950650,Steam
1950670,Steam
1950680,Steam
1950690,Steam
1950700,Steam
1950710,Steam
1950720,Steam
1950770,Steam
1950820,Steam
1950830,Steam
1950920,Steam
1950930,Steam
1950000,Steam
1950020,Steam
1950050,Steam
1950080,Steam
1950110,Steam
1950140,Steam
1950180,Steam
1950190,Steam
1950240,Steam
1950250,Steam
1950270,Steam
1950310,Steam
1949130,Steam
1950370,Steam
1950420,Steam
1950440,Steam
1950450,Steam
1950460,Steam
1949540,Steam
1949570,Steam
1949640,Steam
1949650,Steam
1949670,Steam
1949700,Steam
1949720,Steam
1949730,Steam
1949750,Steam
1949770,Steam
1949810,Steam
1949840,Steam
1949850,Steam
1949880,Steam
1949890,Steam
1949930,Steam
1949960,Steam
1949970,Steam
1949980,Steam
1949100,Steam
1947460,Steam
1949140,Steam
1949170,Steam
1949180,Steam
1949190,Steam
1949220,Steam
1949290,Steam
1949300,Steam
1949330,Steam
1949380,Steam
1949420,Steam
1949440,Steam
1949480,Steam
1949490,Steam
1948620,Steam
1948630,Steam
1948650,Steam
1948680,Steam
1948690,Steam
1948700,Steam
1948740,Steam
1948780,Steam
1948870,Steam
1948890,Steam
1948920,Steam
1948930,Steam
1948950,Steam
1948960,Steam
1949000,Steam
1949010,Steam
1949020,Steam
1949030,Steam
1948090,Steam
1948100,Steam
1948110,Steam
1948140,Steam
1948150,Steam
1948190,Steam
1948210,Steam
1948220,Steam
1948240,Steam
1948330,Steam
1948390,Steam
1948430,Steam
1948440,Steam
1948450,Steam
1948470,Steam
1948510,Steam
1948540,Steam
1947970,Steam
1947990,Steam
1947660,Steam
1947670,Steam
1947690,Steam
1947750,Steam
1947930,Steam
1947940,Steam
1947950,Steam
1947300,Steam
1947350,Steam
1947370,Steam
1947440,Steam
1947490,Steam
1947530,Steam
1946870,Steam
1946890,Steam
1946970,Steam
1946980,Steam
1946990,Steam
1947050,Steam
1947060,Steam
1947070,Steam
1947090,Steam
1947100,Steam
1947110,Steam
1947120,Steam
1947210,Steam
1947240,Steam
1947260,Steam
1947270,Steam
1947280,Steam
1946590,Steam
1946610,Steam
1946650,Steam
1945740,Steam
1946700,Steam
1946780,Steam
1946810,Steam
1946840,Steam
1946330,Steam
1946430,Steam
1946460,Steam
1946490,Steam
1946530,Steam
1946550,Steam
1945970,Steam
1945980,Steam
1945990,Steam
1946070,Steam
1946140,Steam
1946150,Steam
1946170,Steam
1946260,Steam
1946280,Steam
1946300,Steam
1946310,Steam
1945540,Steam
1945560,Steam
1945590,Steam
1945670,Steam
1945700,Steam
1945710,Steam
1945720,Steam
1945730,Steam
1945750,Steam
1945760,Steam
1945780,Steam
1945790,Steam
1945800,Steam
1945820,Steam
1945850,Steam
1945880,Steam
1945890,Steam
1945910,Steam
1945250,Steam
1945260,Steam
1945280,Steam
1945310,Steam
1945400,Steam
1944850,Steam
1944910,Steam
1944920,Steam
1944940,Steam
1944960,Steam
1944970,Steam
1945000,Steam
1945010,Steam
1945030,Steam
1945040,Steam
1945060,Steam
1945100,Steam
1945120,Steam
1945170,Steam
1945220,Steam
1945230,Steam
1944430,Steam
1944440,Steam
1944500,Steam
1944520,Steam
1944560,Steam
1944570,Steam
1944600,Steam
1944630,Steam
1944640,Steam
1944660,Steam
1944670,Steam
1944700,Steam
1944710,Steam
1944730,Steam
1944750,Steam
1944760,Steam
1944780,Steam
1944790,Steam
1944810,Steam
1944060,Steam
1944130,Steam
1944140,Steam
1944200,Steam
1944210,Steam
1944220,Steam
1944230,Steam
1944240,Steam
1944250,Steam
1944280,Steam
1944290,Steam
1944300,Steam
1944310,Steam
1944330,Steam
1944350,Steam
1944360,Steam
1943590,Steam
1943610,Steam
1943690,Steam
1943710,Steam
1943740,Steam
1943750,Steam
1943760,Steam
1943810,Steam
1943820,Steam
1943850,Steam
1943870,Steam
1943880,Steam
1943890,Steam
1943930,Steam
1943980,Steam
1944000,Steam
1944020,Steam
1944050,Steam
1943110,Steam
1943160,Steam
1943220,Steam
1943230,Steam
1943240,Steam
1943280,Steam
1943300,Steam
1943310,Steam
1943360,Steam
1943370,Steam
1943400,Steam
1943420,Steam
1943440,Steam
1943450,Steam
1943460,Steam
1943470,Steam
1943480,Steam
1943490,Steam
1943500,Steam
1943510,Steam
1943520,Steam
1943530,Steam
1942620,Steam
1942660,Steam
1942720,Steam
1942850,Steam
1942860,Steam
1942890,Steam
1942900,Steam
1942920,Steam
1943020,Steam
1943030,Steam
1943060,Steam
1943070,Steam
1942120,Steam
1942160,Steam
1942270,Steam
1942290,Steam
1942300,Steam
1942360,Steam
1942370,Steam
1942380,Steam
1942390,Steam
1942430,Steam
1942440,Steam
1942450,Steam
1942480,Steam
1942490,Steam
1942510,Steam
1942530,Steam
1942540,Steam
1942580,Steam
1942590,Steam
1942610,Steam
1941750,Steam
1941760,Steam
1941840,Steam
1941870,Steam
1941890,Steam
1941940,Steam
1942000,Steam
1942010,Steam
1942030,Steam
1942050,Steam
1942080,Steam
1941300,Steam
1941310,Steam
1941340,Steam
1941360,Steam
1941390,Steam
1941400,Steam
1941410,Steam
1941420,Steam
1941430,Steam
1941510,Steam
1941530,Steam
1941550,Steam
1941660,Steam
1941690,Steam
1941700,Steam
1941720,Steam
1941740,Steam
1940880,Steam
1940980,Steam
1940990,Steam
1941000,Steam
1941070,Steam
1941090,Steam
1941100,Steam
1941130,Steam
1941140,Steam
1941160,Steam
1941170,Steam
1941180,Steam
1941220,Steam
1941290,Steam
1940550,Steam
1940790,Steam
1940040,Steam
1940090,Steam
1940100,Steam
1940130,Steam
1940140,Steam
1940180,Steam
1940190,Steam
1940210,Steam
1940310,Steam
1940320,Steam
1940350,Steam
1940370,Steam
1940380,Steam
1940400,Steam
1940410,Steam
1940490,Steam
1939570,Steam
1939600,Steam
1939630,Steam
1939640,Steam
1939690,Steam
1939740,Steam
1939770,Steam
1939790,Steam
1939810,Steam
1939860,Steam
1939910,Steam
1939930,Steam
1939940,Steam
1939970,Steam
1939210,Steam
1939220,Steam
1939260,Steam
1939270,Steam
1939290,Steam
1939350,Steam
1939420,Steam
1939430,Steam
1939500,Steam
1939560,Steam
1938800,Steam
1938830,Steam
1938850,Steam
1938990,Steam
1939040,Steam
1939070,Steam
1939130,Steam
1937130,Steam
1939140,Steam
1939160,Steam
1938400,Steam
1938410,Steam
1938430,Steam
1938460,Steam
1938530,Steam
1938550,Steam
1938630,Steam
1938650,Steam
1938660,Steam
1938670,Steam
1938690,Steam
1938720,Steam
1938740,Steam
1937900,Steam
1937910,Steam
1937970,Steam
1937980,Steam
1938010,Steam
1938040,Steam
1938060,Steam
1938110,Steam
1938120,Steam
1938150,Steam
1938180,Steam
1938200,Steam
1938210,Steam
1938220,Steam
1938260,Steam
1938290,Steam
1938330,Steam
1938360,Steam
1938370,Steam
1938380,Steam
1937470,Steam
1937500,Steam
1937510,Steam
1937540,Steam
1937550,Steam
1937560,Steam
1937570,Steam
1937600,Steam
1937620,Steam
1937630,Steam
1937650,Steam
1937660,Steam
1937670,Steam
1937700,Steam
1937710,Steam
1937750,Steam
1937780,Steam
1937820,Steam
1937840,Steam
1937850,Steam
1937030,Steam
1937050,Steam
1937110,Steam
1937120,Steam
1937140,Steam
1937160,Steam
1937170,Steam
1937180,Steam
1937200,Steam
1937230,Steam
1937260,Steam
1937270,Steam
1937300,Steam
1937360,Steam
1937450,Steam
1937460,Steam
1936520,Steam
1936630,Steam
1936640,Steam
1936690,Steam
1936700,Steam
1936710,Steam
1936740,Steam
1936840,Steam
1936860,Steam
1936930,Steam
1936940,Steam
1936050,Steam
1936070,Steam
1936080,Steam
1936130,Steam
1936140,Steam
1936190,Steam
1936200,Steam
1936210,Steam
1936230,Steam
1936300,Steam
1936450,Steam
1936480,Steam
1936490,Steam
1935570,Steam
1935580,Steam
1935630,Steam
1935660,Steam
1935680,Steam
1935710,Steam
1935750,Steam
1935790,Steam
1935800,Steam
1935830,Steam
1935850,Steam
1935910,Steam
1935940,Steam
1935960,Steam
1936000,Steam
1935100,Steam
1935130,Steam
1935160,Steam
1935170,Steam
1935240,Steam
1935300,Steam
1935370,Steam
1935400,Steam
1935410,Steam
1935430,Steam
1935460,Steam
1935470,Steam
1935490,Steam
1934630,Steam
1934650,Steam
1934660,Steam
1934700,Steam
1934740,Steam
1934770,Steam
1934790,Steam
1934800,Steam
1934810,Steam
1934900,Steam
1934910,Steam
1934930,Steam
1934980,Steam
1934990,Steam
1935070,Steam
1935080,Steam
1934180,Steam
1934250,Steam
1934270,Steam
1934330,Steam
1934340,Steam
1934350,Steam
1934360,Steam
1934370,Steam
1934420,Steam
1934470,Steam
1934520,Steam
1934540,Steam
1934550,Steam
1934560,Steam
1933660,Steam
1933670,Steam
1933680,Steam
1933700,Steam
1933740,Steam
1933770,Steam
1933780,Steam
1933800,Steam
1933820,Steam
1933850,Steam
1933890,Steam
1933970,Steam
1933980,Steam
1933990,Steam
1934020,Steam
1934030,Steam
1934040,Steam
1934050,Steam
1934080,Steam
1934090,Steam
1934100,Steam
1933230,Steam
1933270,Steam
1933290,Steam
1933320,Steam
1933330,Steam
1933490,Steam
1933510,Steam
1933570,Steam
1933580,Steam
1933640,Steam
1933650,Steam
1932790,Steam
1932860,Steam
1932890,Steam
1932950,Steam
1932960,Steam
1933020,Steam
1933050,Steam
1933060,Steam
1933070,Steam
1933090,Steam
1933140,Steam
1933160,Steam
1933180,Steam
1933190,Steam
1932260,Steam
1932280,Steam
1932330,Steam
1932350,Steam
1932360,Steam
1932430,Steam
1932470,Steam
1932480,Steam
1932490,Steam
1932500,Steam
1932570,Steam
1932590,Steam
1932670,Steam
1932680,Steam
1932690,Steam
1932700,Steam
1932730,Steam
1931750,Steam
1931760,Steam
1931770,Steam
1931840,Steam
1931850,Steam
1931870,Steam
1931890,Steam
1931940,Steam
1931950,Steam
1931960,Steam
1931970,Steam
1931980,Steam
1932100,Steam
1932130,Steam
1932160,Steam
1931730,Steam
1930870,Steam
1930920,Steam
1930950,Steam
1930960,Steam
1930990,Steam
1931020,Steam
1931050,Steam
1931070,Steam
1931090,Steam
1931150,Steam
1931160,Steam
1931200,Steam
1931240,Steam
1930340,Steam
1930360,Steam
1930370,Steam
1930380,Steam
1930390,Steam
1930420,Steam
1930440,Steam
1930580,Steam
1930600,Steam
1930640,Steam
1930740,Steam
1930770,Steam
1930780,Steam
1929900,Steam
1929930,Steam
1929950,Steam
1930020,Steam
1930030,Steam
1930040,Steam
1930060,Steam
1930070,Steam
1930090,Steam
1930100,Steam
1930110,Steam
1930120,Steam
1930130,Steam
1930140,Steam
1930160,Steam
1930170,Steam
1930180,Steam
1930230,Steam
1930310,Steam
1929450,Steam
1929460,Steam
1929480,Steam
1929490,Steam
1929500,Steam
1929520,Steam
1929530,Steam
1925130,Steam
1929550,Steam
1929590,Steam
1929610,Steam
1929630,Steam
1929640,Steam
1929650,Steam
1929670,Steam
1929720,Steam
1929740,Steam
1929750,Steam
1929760,Steam
1929770,Steam
1929790,Steam
1929810,Steam
1929820,Steam
1929830,Steam
1929850,Steam
1929870,Steam
1928930,Steam
1928940,Steam
1928960,Steam
1928980,Steam
1929200,Steam
1929210,Steam
1929250,Steam
1929270,Steam
1929330,Steam
1929360,Steam
1929380,Steam
1929410,Steam
1923050,Steam
1929420,Steam
1928450,Steam
1928460,Steam
1928500,Steam
1928510,Steam
1928540,Steam
1928590,Steam
1928600,Steam
1928620,Steam
1928650,Steam
1928660,Steam
1928670,Steam
1928680,Steam
1928710,Steam
1928730,Steam
1928790,Steam
1928800,Steam
1928810,Steam
1928850,Steam
1928870,Steam
1928900,Steam
1928910,Steam
1928010,Steam
1928020,Steam
1928030,Steam
1928070,Steam
1928090,Steam
1928100,Steam
1928120,Steam
1928160,Steam
1921950,Steam
1928190,Steam
1928210,Steam
1928220,Steam
1928280,Steam
1928290,Steam
1928300,Steam
1928310,Steam
1928320,Steam
1928330,Steam
1928350,Steam
1928360,Steam
1928370,Steam
1928390,Steam
1928410,Steam
1928420,Steam
1928430,Steam
1927480,Steam
1927520,Steam
1927540,Steam
1927560,Steam
1927570,Steam
1927580,Steam
1927600,Steam
1927610,Steam
1927650,Steam
1927690,Steam
1927710,Steam
1927720,Steam
1927740,Steam
1927780,Steam
1927800,Steam
1927820,Steam
1927920,Steam
1927930,Steam
1927950,Steam
1927000,Steam
1927020,Steam
1927030,Steam
1927040,Steam
1927050,Steam
1927060,Steam
1927080,Steam
1927090,Steam
1927140,Steam
1927150,Steam
1927220,Steam
1927250,Steam
1927270,Steam
1927300,Steam
1927370,Steam
1927380,Steam
1927400,Steam
1927410,Steam
1927440,Steam
1926470,Steam
1926490,Steam
1926500,Steam
1926530,Steam
1926560,Steam
1926590,Steam
1926620,Steam
1926630,Steam
1926650,Steam
1926660,Steam
1926670,Steam
1926680,Steam
1926710,Steam
1926730,Steam
1926780,Steam
1926800,Steam
1926810,Steam
1926820,Steam
1926870,Steam
1926890,Steam
1926920,Steam
1925970,Steam
1926090,Steam
1926110,Steam
1926120,Steam
1926140,Steam
1926160,Steam
1926170,Steam
1926180,Steam
1926190,Steam
1926220,Steam
1926240,Steam
1926260,Steam
1926270,Steam
1926330,Steam
1926340,Steam
1926360,Steam
1926370,Steam
1926390,Steam
1926420,Steam
1926440,Steam
1925540,Steam
1925550,Steam
1925560,Steam
1925600,Steam
1925620,Steam
1925700,Steam
1925710,Steam
1925730,Steam
1925760,Steam
1925770,Steam
1925830,Steam
1925860,Steam
1925910,Steam
1925930,Steam
1925040,Steam
1925050,Steam
1925060,Steam
1925090,Steam
1925100,Steam
1925230,Steam
1925240,Steam
1925250,Steam
1925270,Steam
1925310,Steam
1925330,Steam
1925340,Steam
1925380,Steam
1925450,Steam
1925500,Steam
1925530,Steam
1924680,Steam
1924700,Steam
1924710,Steam
1924730,Steam
1924740,Steam
1924780,Steam
1924810,Steam
1924820,Steam
1924840,Steam
1924910,Steam
1924940,Steam
