game_id,genres
2879800,Indie
2879810,Action
2879810,Adventure
2879810,Indie
2879810,Simulation
2879810,Early Access
2879930,Unclassified
2880010,Action
2880010,Indie
2880010,Role Playing
2880010,Early Access
2880040,Unclassified
2298330,Action
2298330,Free To Play
2298330,Indie
2297490,Action
2297490,Adventure
2297490,Casual
2297490,Indie
2297490,Racing
2297490,Simulation
2297490,Sports
2880070,Casual
2880070,Indie
2880120,Adventure
2880120,Indie
2880130,Action
2880130,Adventure
2880130,Indie
2880130,Simulation
2880130,Early Access
2879210,Casual
2879300,Action
2879300,Indie
2879350,Casual
2879350,Indie
2879350,Strategy
2878270,Action
2878270,Adventure
2878310,Action
2878310,Adventure
2878310,Casual
2878310,Indie
2878310,Racing
2878310,Role Playing
2878310,Simulation
2878310,Sports
2878310,Strategy
2877640,Action
2877640,Adventure
2877640,Casual
2877640,Indie
2876720,Adventure
2876720,Strategy
2876860,Action
2876860,Adventure
2876860,Indie
2876910,Action
2876910,Indie
2876910,Role Playing
2876910,Early Access
2876600,Action
2876600,Indie
2876600,Free To Play
2875800,Action
2876070,Casual
2876070,Indie
2876070,Strategy
2875500,Adventure
2875500,Casual
2875500,Indie
2875500,Simulation
2874290,Adventure
2874290,Casual
2874290,Indie
2874290,Free To Play
2873620,Casual
2873620,Indie
2873620,Simulation
2873620,Early Access
727540,Action
727540,Adventure
727540,Casual
727540,Indie
2873820,Adventure
2873820,Casual
2873820,Indie
2873820,Role Playing
2873820,Simulation
2873190,Casual
2873190,Indie
2873190,Simulation
2873190,Strategy
2872830,Action
2872830,Indie
2873090,Casual
2873090,Indie
2873090,Strategy
3222610,Casual
3222610,Indie
3222630,Adventure
3222630,Indie
3222630,Role Playing
3222630,Strategy
3222200,Casual
3222200,Indie
3222200,Free To Play
3221920,Unclassified
3221180,Action
3221180,Indie
3220680,Adventure
3220680,Casual
3220680,Indie
3220680,Free To Play
3220680,Early Access
3220080,Casual
3219110,Casual
3219110,Indie
3219450,Casual
3219450,Indie
3217980,Action
3217980,Adventure
3217980,Indie
3217980,Early Access
3218080,Adventure
3217000,Adventure
3217000,Casual
3217000,Indie
3217000,Simulation
3217290,Action
3216200,Action
3216200,Adventure
3216200,Indie
3216330,Adventure
3216380,Unclassified
3215590,Adventure
3215590,Indie
3215680,Action
3215680,Adventure
3215680,Indie
3214470,Casual
3214470,Simulation
3214800,Action
3214800,Adventure
3214800,Casual
3214800,Indie
3214800,Racing
3214800,Role Playing
3214800,Simulation
3214800,Sports
3214800,Strategy
3214880,Indie
3214880,Role Playing
3214880,Simulation
3214880,Free To Play
3213960,Action
3213960,Adventure
3213960,Indie
3213960,Early Access
3214000,Adventure
3214000,Casual
3214000,Role Playing
3214000,Strategy
3214000,Free To Play
3214380,Action
3214380,Casual
3214380,Indie
3213300,Action
3213300,Free To Play
3212420,Casual
3212420,Indie
3212420,Strategy
3212420,Free To Play
3211690,Casual
3211690,Indie
3211690,Simulation
3211690,Free To Play
3211830,Action
3211830,Adventure
3211840,Action
3211840,Adventure
3211840,Casual
3211840,Indie
3211840,Role Playing
3210930,Casual
3210930,Indie
3210930,Free To Play
3211050,Role Playing
3210790,Action
3210790,Adventure
3210790,Casual
3210790,Indie
3210790,Free To Play
3210840,Casual
3210840,Indie
3210840,Strategy
3208360,Adventure
3207730,Indie
3207730,Simulation
3207040,Simulation
3207040,Strategy
3207270,Action
3207270,Indie
3206490,Casual
3206490,Simulation
3206490,Strategy
3206640,Indie
3206820,Adventure
3206820,Casual
3206820,Indie
3206820,Free To Play
3206890,Action
3206890,Adventure
3206890,Role Playing
3206890,Free To Play
3206030,Adventure
3206030,Casual
3206030,Simulation
3206030,Strategy
3206030,Free To Play
3205430,Casual
3205430,Indie
3205430,Role Playing
3205430,Simulation
3205430,Free To Play
3205430,Early Access
3205560,Casual
3205560,Indie
3205560,Strategy
3205700,Unclassified
226840,Role Playing
226840,Strategy
3205090,Adventure
3205090,Casual
3205090,Indie
3205090,Simulation
3205350,Action
3205350,Indie
3205350,Early Access
3204510,Adventure
3204510,Casual
3204510,Indie
3204510,Role Playing
3204510,Strategy
3204590,Sports
3204390,Adventure
3204390,Indie
3203220,Casual
3203220,Indie
3201720,Simulation
3201720,Sports
3201720,Early Access
3201210,Action
3201210,Indie
3201210,Role Playing
3201210,Simulation
3201210,Strategy
3201310,Action
3201310,Indie
3201310,Early Access
3200670,Action
3200670,Adventure
3200670,Indie
3200670,Simulation
3199930,Action
3199930,Indie
3199930,Role Playing
3199930,Strategy
3199930,Free To Play
3199000,Indie
3199000,Role Playing
3199000,Free To Play
3199190,Casual
3199190,Indie
3199190,Simulation
3198120,Action
3198120,Indie
3198120,Free To Play
3198220,Adventure
3198220,Casual
3198220,Indie
3198220,Free To Play
3198240,Casual
3198240,Indie
3198240,Massively Multiplayer
3198240,Free To Play
3198360,Action
3198360,Adventure
3198360,Early Access
3197480,Action
3197480,Adventure
3197770,Unclassified
3197050,Adventure
3197050,Indie
3197050,Simulation
3197330,Casual
3197330,Indie
3197330,Free To Play
3197370,Adventure
3197370,Indie
2256450,Action
2256450,Indie
2256450,Early Access
3347240,Unclassified
3251350,Unclassified
3159590,Unclassified
3196380,Casual
3196400,Action
3196400,Adventure
3196400,Indie
3196510,Adventure
3196510,Indie
3196510,Simulation
3195920,Action
3195920,Adventure
3195920,Indie
3195920,Simulation
3195920,Early Access
3196040,Action
3196040,Adventure
3196040,Casual
3196040,Indie
3194000,Role Playing
3194160,Action
3194160,Adventure
3193770,Adventure
3193770,Indie
3193770,Simulation
3193830,Casual
3193830,Simulation
3192950,Casual
3192950,Indie
3191830,Photo Editing
3191830,Utilities
3190590,Action
3190590,Indie
3189900,Adventure
3189900,Casual
3189900,Indie
3189900,Simulation
3189900,Strategy
3189580,Action
3189580,Indie
3189580,Strategy
3189580,Early Access
3189680,Strategy
3189680,Free To Play
3188550,Indie
3188550,Role Playing
3188550,Simulation
3188550,Strategy
3188830,Indie
3187430,Unclassified
3187530,Action
3187530,Casual
3187530,Indie
3187550,Adventure
3187550,Casual
3187550,Indie
3187630,Casual
3187630,Simulation
3187630,Strategy
3187630,Free To Play
3187760,Adventure
3187760,Indie
3187760,Strategy
3187770,Adventure
3187770,Casual
3187770,Indie
3187770,Simulation
3186930,Adventure
3186930,Indie
3186930,Simulation
3186950,Role Playing
3187260,Unclassified
3186420,Casual
3186420,Indie
3186420,Strategy
3186450,Unclassified
3186480,Action
3186480,Casual
3186480,Simulation
3186480,Strategy
3186680,Adventure
3186680,Free To Play
3186760,Action
3186780,Action
3186780,Casual
3186780,Indie
3186780,Simulation
3186780,Strategy
3185900,Action
3185900,Adventure
3185900,Casual
3185900,Indie
3185900,Simulation
3185900,Free To Play
3185920,Unclassified
3186170,Unclassified
3186220,Casual
3186220,Indie
3186340,Adventure
3186340,Casual
3186340,Indie
3186340,Simulation
3186340,Strategy
3186370,Adventure
3186370,Indie
3186370,Role Playing
3185490,Adventure
3185490,Casual
3185490,Indie
3185490,Role Playing
3185490,Strategy
3185510,Action
3185510,Indie
3185510,Strategy
3185530,Action
3185530,Adventure
3185530,Simulation
3185570,Unclassified
3185600,Action
3185600,Adventure
3185600,Indie
3185840,Casual
3185840,Indie
3185860,Action
3184880,Action
3184880,Adventure
3184880,Strategy
3185050,Unclassified
3185070,Casual
3185070,Strategy
3185070,Free To Play
3185140,Indie
3185140,Role Playing
3185140,Free To Play
3185180,Casual
3185180,Indie
3185250,Unclassified
3185260,Simulation
3184480,Indie
3184480,Simulation
3184480,Sports
3184480,Strategy
3184510,Action
3184510,Casual
3184510,Indie
3184510,Massively Multiplayer
3184510,Early Access
3184560,Unclassified
3184570,Adventure
3184570,Indie
3184610,Unclassified
3184720,Action
3184720,Casual
3184720,Indie
3184720,Strategy
3184780,Adventure
3184780,Casual
3184780,Indie
3184780,Free To Play
3183850,Casual
3183850,Role Playing
3183860,Casual
3183860,Role Playing
3183880,Role Playing
3183880,Simulation
3183950,Simulation
3183960,Action
3183960,Casual
3183960,Indie
3183960,Free To Play
3183960,Early Access
3183980,Casual
3183980,Role Playing
3183980,Simulation
3184130,Indie
3184130,Simulation
3184140,Unclassified
3184160,Casual
3184160,Indie
3184160,Free To Play
3183470,Unclassified
3183510,Unclassified
3183660,Casual
3183660,Simulation
3183660,Free To Play
3183800,Adventure
3183800,Casual
3183800,Indie
3183800,Sports
3183840,Casual
3183840,Role Playing
3182910,Action
3182910,Indie
3182940,Unclassified
3183010,Unclassified
3183020,Casual
3183020,Free To Play
3183260,Adventure
3183260,Indie
3183270,Action
3183270,Casual
3183270,Free To Play
3183320,Adventure
3183320,Casual
3183340,Unclassified
3182360,Adventure
3182360,Casual
3182360,Indie
3182390,Casual
3182390,Simulation
3182570,Indie
3182570,Role Playing
3182570,Strategy
3182750,Adventure
3182750,Indie
3182800,Casual
3182800,Free To Play
3182020,Action
3182020,Adventure
3182020,Indie
3182120,Unclassified
3182180,Action
3182180,Adventure
3182180,Indie
3182240,Casual
3182240,Indie
3182240,Free To Play
3182280,Adventure
3182280,Casual
3182280,Indie
3182280,Strategy
3182280,Free To Play
3182320,Role Playing
3182330,Action
3182330,Casual
3182330,Indie
3182330,Early Access
3182340,Casual
3182340,Indie
3181400,Casual
3181400,Indie
3181400,Simulation
3181630,Adventure
3181630,Indie
3181680,Unclassified
3181770,Action
3181770,Casual
3181770,Indie
3180960,Action
3180960,Casual
3180960,Simulation
3180960,Strategy
3181120,Racing
3181150,Action
3181150,Adventure
3181150,Indie
3181150,Simulation
3181210,Unclassified
3181290,Action
3181290,Adventure
3181290,Indie
3181290,Role Playing
3181290,Early Access
3181320,Unclassified
3180400,Casual
3180450,Action
3180450,Casual
3180450,Indie
3180450,Free To Play
3180470,Action
3180470,Casual
3180470,Indie
3180470,Simulation
3180470,Strategy
3180690,Adventure
3180690,Casual
3180690,Indie
3180750,Action
3180750,Adventure
3180750,Early Access
3180810,Casual
3178890,Adventure
3178950,Action
3178950,Adventure
3178950,Indie
3178950,Free To Play
3179260,Casual
3177320,Action
3177320,Adventure
3177320,Indie
3177320,Early Access
3177340,Adventure
3177340,Casual
3177340,Indie
3177650,Adventure
3177650,Casual
3177650,Indie
3176970,Action
3176970,Indie
3177260,Utilities
3176800,Casual
3176800,Indie
3176800,Free To Play
3175890,Casual
3175310,Casual
3175310,Indie
3175310,Strategy
3175450,Casual
3175450,Indie
3175450,Free To Play
3175650,Casual
3175650,Indie
3174830,Action
3174830,Adventure
3174830,Indie
3174830,Role Playing
3174830,Strategy
3174960,Casual
3174540,Adventure
3174540,Casual
3174540,Indie
3173870,Adventure
3173870,Indie
3174280,Adventure
3174280,Casual
3174280,Indie
3174280,Free To Play
3173310,Casual
3173310,Indie
3173360,Unclassified
3173440,Action
3173440,Adventure
3173440,Indie
3173440,Role Playing
3173440,Early Access
3173640,Unclassified
3173670,Action
3172880,Adventure
3172880,Casual
3173050,Adventure
3173050,Casual
3173050,Indie
3173050,Simulation
3173050,Free To Play
3172330,Action
3172330,Adventure
3172330,Casual
3172680,Action
3172680,Indie
3172700,Action
3172700,Adventure
3172700,Role Playing
3172700,Early Access
3172060,Action
3172060,Casual
3172060,Role Playing
3172180,Casual
3172180,Indie
3172200,Casual
3172200,Indie
3172200,Role Playing
3170790,Adventure
3170360,Adventure
2297530,Casual
2297540,Action
2297540,Adventure
2297540,Indie
2297540,Role Playing
2297540,Strategy
2297540,Early Access
2297600,Indie
2297650,Adventure
2297650,Casual
2297650,Indie
2297690,Adventure
2297690,Indie
2297880,Action
2297880,Casual
2297880,Indie
2297880,Strategy
2297010,Strategy
2297130,Action
2297130,Casual
226860,Strategy
3168900,Unclassified
3169000,Adventure
3169000,Indie
3169000,Role Playing
3169040,Casual
3169040,Indie
3167800,Casual
3167800,Role Playing
3167810,Casual
3167810,Role Playing
3167820,Casual
3167820,Role Playing
3167900,Unclassified
3168000,Unclassified
3168050,Unclassified
3168120,Action
3168120,Indie
3168130,Unclassified
3168180,Action
3168180,Adventure
3168180,Indie
3168180,Simulation
3168230,Racing
3168230,Early Access
3167410,Adventure
3167410,Free To Play
3167440,Unclassified
3167450,Adventure
3167450,Casual
3167450,Indie
3167480,Casual
3167480,Indie
3167510,Adventure
3167510,Casual
3167510,Free To Play
3167560,Unclassified
3167660,Adventure
3167660,Casual
3167690,Adventure
3167690,Casual
3167690,Indie
3167690,Simulation
3167750,Casual
3167750,Indie
3166950,Indie
3166950,Free To Play
3167100,Action
3167100,Indie
3167100,Early Access
3167130,Free To Play
3167240,Unclassified
3166420,Action
3166420,Casual
3166420,Indie
3166420,Sports
3166420,Free To Play
3166420,Early Access
3166430,Casual
3166430,Indie
3166480,Casual
3166480,Indie
3166480,Strategy
3166760,Unclassified
3165810,Adventure
3165810,Role Playing
3166140,Action
3166140,Adventure
3166140,Indie
3166140,Sports
3166200,Action
3166200,Indie
3166200,Role Playing
3165280,Action
3165280,Adventure
3165280,Casual
3165280,Indie
3165280,Role Playing
3165280,Simulation
3165280,Sports
3165280,Strategy
3165290,Action
3165290,Adventure
3165290,Casual
3165290,Indie
3165290,Racing
3165290,Role Playing
3165290,Simulation
3165290,Strategy
3165300,Action
3165300,Adventure
3165300,Casual
3165300,Indie
3165300,Racing
3165300,Role Playing
3165300,Simulation
3165300,Sports
3165300,Strategy
3165420,Action
3165420,Indie
3165450,Unclassified
3165510,Casual
3165510,Indie
3165510,Free To Play
3165520,Adventure
3165520,Casual
3165520,Indie
3165610,Action
3165610,Adventure
3165610,Indie
3165610,Simulation
3165610,Free To Play
3165610,Early Access
3165720,Unclassified
3164820,Role Playing
3164820,Strategy
3164850,Indie
3164850,Simulation
3164850,Strategy
3164900,Action
3164900,Adventure
3164900,Indie
3164900,Free To Play
3164950,Casual
3164950,Indie
3164950,Strategy
3164970,Casual
3164970,Indie
3164970,Strategy
3165040,Action
3165040,Casual
3165040,Indie
3165110,Indie
3165110,Strategy
3165120,Action
3165120,Adventure
3165120,Casual
3165120,Indie
3165120,Free To Play
3165130,Casual
3165200,Casual
3165200,Indie
3165230,Adventure
3165230,Indie
3165230,Role Playing
3165230,Strategy
3164320,Role Playing
3164320,Strategy
3164370,Casual
3164370,Indie
3164370,Simulation
3164410,Action
3164410,Adventure
3164410,Simulation
3164460,Action
3164460,Early Access
3164490,Casual
3164490,Indie
3164490,Strategy
3164490,Early Access
3164520,Indie
3164560,Action
3164560,Adventure
3164560,Casual
3164560,Indie
3164560,Role Playing
3164640,Casual
3164640,Indie
3164640,Role Playing
3164640,Early Access
3163800,Unclassified
3163830,Unclassified
3163880,Casual
3163910,Adventure
3163910,Casual
3163910,Indie
3163940,Unclassified
3164060,Role Playing
3164100,Unclassified
3164120,Casual
3164130,Action
3164130,Adventure
3164130,Casual
3164130,Indie
3164130,Role Playing
3164130,Early Access
3164180,Unclassified
3164240,Action
3164240,Role Playing
3164240,Free To Play
3163440,Unclassified
3163540,Action
3163540,Indie
3163550,Casual
3163550,Indie
3163550,Strategy
3163570,Casual
3163570,Indie
3163580,Casual
3163580,Indie
3163580,Simulation
3163610,Casual
3163610,Role Playing
3163610,Free To Play
3163620,Adventure
3163690,Adventure
3163690,Indie
3163690,Simulation
3162780,Simulation
3162780,Free To Play
3162800,Role Playing
3162840,Casual
3163110,Adventure
3163110,Casual
3163110,Strategy
3163160,Indie
3163160,Role Playing
3163170,Casual
3163170,Indie
3163180,Unclassified
3163210,Casual
3163210,Indie
3163210,Strategy
3162270,Action
3162270,Adventure
3162270,Indie
3162270,Role Playing
3162270,Simulation
3162290,Casual
3162350,Action
3162350,Free To Play
3162550,Action
3162550,Casual
3162550,Indie
3162630,Action
3162630,Adventure
3162630,Indie
3162670,Indie
3161780,Action
3161780,Adventure
3161780,Indie
3161830,Unclassified
3161850,Action
3161850,Indie
3161850,Role Playing
3162000,Action
3162000,Adventure
3162000,Indie
3162000,Early Access
3162010,Unclassified
3162020,Adventure
3162020,Casual
3162020,Indie
3162060,Casual
3162060,Indie
3162060,Free To Play
3162090,Adventure
3162090,Indie
3162110,Indie
3162140,Action
3162140,Indie
3162170,Indie
3162200,Unclassified
3162260,Casual
3162260,Indie
3162260,Simulation
3161260,Indie
3161290,Casual
3161290,Free To Play
3161420,Action
3161420,Adventure
3161420,Casual
3161420,Indie
3161500,Unclassified
3161680,Unclassified
3160770,Action
3160770,Indie
3160770,Simulation
3160830,Casual
3160830,Simulation
3160850,Adventure
3160850,Indie
3160850,Early Access
3160910,Massively Multiplayer
3160980,Casual
3160980,Indie
3160980,Strategy
3161010,Casual
3161010,Indie
3161010,Simulation
3161050,Indie
3161050,Simulation
3161140,Adventure
3161140,Indie
3161180,Casual
3161180,Indie
3161180,Role Playing
3161180,Simulation
3161190,Casual
3161190,Indie
3161190,Role Playing
3161190,Strategy
3161190,Free To Play
3161230,Action
3161230,Casual
3161230,Indie
3161230,Simulation
3160280,Casual
3160300,Action
3160300,Indie
3160300,Simulation
3160320,Unclassified
3160360,Casual
3160360,Indie
3160400,Casual
3160400,Free To Play
3160460,Casual
3160460,Indie
3160520,Action
3160520,Indie
3160520,Racing
3160520,Simulation
3160600,Unclassified
3160660,Casual
3160660,Simulation
3160710,Casual
3160710,Indie
3160720,Action
3160720,Indie
3160720,Strategy
3160730,Casual
3160730,Simulation
3160740,Unclassified
3159780,Indie
3159780,Strategy
3159810,Action
3159810,Casual
3159810,Indie
3159840,Adventure
3159840,Casual
3159840,Indie
3159840,Free To Play
3159920,Casual
3159920,Indie
3159930,Casual
3160000,Unclassified
3160240,Action
3160240,Adventure
3160240,Indie
3160240,Free To Play
3159290,Indie
3159320,Casual
3159320,Indie
3159380,Action
3159380,Adventure
3159380,Casual
3159380,Indie
3159470,Unclassified
3159570,Action
3159570,Early Access
3158770,Casual
3158770,Indie
3158870,Action
3158870,Adventure
3158870,Indie
3158950,Adventure
3158950,Strategy
3158980,Indie
3159050,Action
3159050,Casual
3159050,Indie
3159050,Free To Play
2297150,Action
2297150,Indie
2297150,Racing
2297150,Role Playing
2297150,Simulation
2297160,Casual
2297160,Indie
2297160,Sports
2297180,Adventure
2297180,Indie
2297200,Adventure
3159090,Casual
3159090,Indie
3159090,Simulation
3159130,Simulation
3159130,Free To Play
3158260,Action
3158260,Indie
3156000,Action
3156000,Adventure
3156000,Indie
3156000,Free To Play
3158460,Casual
3158460,Indie
3158460,Simulation
3158460,Design & Illustration
3158470,Action
3158470,Casual
3158470,Indie
3158500,Adventure
3158500,Casual
3158500,Indie
3158500,Simulation
3158500,Free To Play
3158740,Unclassified
3157760,Unclassified
3157790,Action
3157790,Adventure
3157790,Casual
3157790,Role Playing
3157790,Simulation
3157790,Strategy
3157840,Unclassified
3157850,Action
3157850,Adventure
3157850,Massively Multiplayer
3157850,Role Playing
3157850,Free To Play
3157900,Unclassified
3157910,Casual
3157910,Simulation
3157910,Free To Play
3158010,Action
3158010,Casual
3158030,Unclassified
3158080,Action
3158080,Indie
3158080,Strategy
3158110,Action
3158110,Adventure
3158110,Indie
3158110,Role Playing
3158220,Adventure
3158220,Casual
3158220,Indie
3158220,Free To Play
3157260,Action
3157260,Casual
3157260,Free To Play
3157280,Action
3157280,Indie
3157350,Unclassified
3157410,Unclassified
3157750,Casual
3157750,Indie
3157750,Simulation
3156810,Unclassified
3157070,Casual
3157070,Free To Play
3157220,Casual
3157220,Indie
3157220,Simulation
3157220,Animation & Modeling
3157220,Utilities
3157250,Unclassified
3156430,Action
3156430,Casual
3156430,Indie
3156590,Casual
3156590,Free To Play
3155770,Casual
3155800,Adventure
3155800,Indie
3155810,Action
3155810,Casual
3155810,Indie
3155890,Unclassified
3156010,Adventure
3156010,Casual
3156010,Indie
3156010,Strategy
3156040,Action
3156040,Adventure
3156040,Casual
3156040,Free To Play
3156100,Action
3156100,Adventure
3156100,Indie
3156100,Role Playing
3156120,Casual
3156120,Indie
3155300,Adventure
3155300,Indie
3155300,Role Playing
3155300,Strategy
3155320,Casual
3155320,Indie
3155430,Adventure
3155430,Casual
3155430,Indie
3155560,Action
3155560,Casual
3155560,Simulation
3155610,Action
3155610,Adventure
3155610,Casual
3155610,Indie
3155610,Strategy
3155690,Racing
3155710,Adventure
3155710,Indie
3155710,Role Playing
3154590,Casual
3154590,Indie
3153610,Massively Multiplayer
3153610,Role Playing
3153610,Simulation
3153610,Strategy
3153610,Free To Play
3152900,Adventure
3152900,Casual
3152900,Indie
3152900,Role Playing
3153190,Adventure
3153190,Indie
3153190,Role Playing
3153190,Free To Play
3153240,Casual
3152330,Indie
3152330,Role Playing
3152660,Casual
3152660,Indie
3152660,Strategy
3151860,Adventure
3151860,Casual
3151860,Indie
3152230,Casual
3152230,Indie
3151290,Casual
3151290,Indie
3151310,Unclassified
3150240,Casual
3150310,Action
3150310,Casual
3150310,Indie
3150310,Strategy
3150310,Early Access
3150730,Adventure
3150730,Casual
3150730,Indie
3149750,Simulation
3149840,Adventure
3149840,Indie
3149840,Simulation
3149840,Early Access
3149940,Casual
3149940,Indie
3149940,Strategy
3149310,Adventure
3149310,Indie
3149630,Unclassified
3148840,Casual
3148840,Indie
3147930,Casual
3147930,Indie
3147940,Action
3148080,Casual
3148080,Indie
3148100,Casual
3148100,Indie
3148100,Strategy
3147300,Casual
3147300,Free To Play
3146930,Action
3146930,Adventure
3146930,Indie
3147220,Role Playing
3146270,Action
3146270,Indie
3146270,Early Access
3146390,Adventure
3146390,Indie
3146390,Role Playing
3146390,Free To Play
3146500,Action
3146500,Adventure
3146500,Indie
3146680,Indie
3146680,Role Playing
3146680,Simulation
3146700,Casual
3146700,Indie
3146700,Simulation
3146700,Free To Play
3146710,Indie
3146710,Simulation
3146710,Strategy
3146050,Action
3146050,Casual
3146050,Indie
3146050,Early Access
3145340,Casual
3145340,Indie
3145340,Simulation
3145340,Strategy
3145520,Indie
3145680,Adventure
3145680,Casual
3145680,Strategy
3145170,Unclassified
3144000,Casual
3144030,Action
3144030,Strategy
3144160,Adventure
3144160,Indie
3144160,Racing
3144160,Simulation
3144160,Early Access
3144180,Adventure
3144180,Casual
3144180,Strategy
3142850,Unclassified
3142530,Unclassified
3142570,Casual
3142570,Indie
3142570,Simulation
3142570,Free To Play
3142570,Early Access
3141910,Casual
3141910,Indie
3142040,Unclassified
3140800,Adventure
3140800,Casual
3140800,Indie
3139430,Action
3139430,Casual
3139430,Racing
3139430,Early Access
3138940,Indie
3138940,Simulation
3138940,Sports
3138940,Free To Play
3139160,Adventure
3139160,Indie
3139190,Adventure
3139190,Indie
3139190,Strategy
3139190,Free To Play
3138220,Indie
3138220,Early Access
3138460,Indie
3138640,Action
3138640,Adventure
3138640,Casual
3138640,Role Playing
3137780,Indie
3137780,Racing
3137780,Simulation
3137780,Sports
3137780,Strategy
3138020,Action
3138020,Adventure
3138020,Indie
3138020,Early Access
3136560,Action
3136560,Adventure
3136560,Casual
3136560,Indie
3136560,Early Access
3135880,Action
3135880,Adventure
3135880,Role Playing
3135910,Adventure
3135910,Casual
3135910,Indie
3135920,Casual
3135990,Action
3135990,Casual
3135990,Simulation
3136150,Indie
3136150,Simulation
3134760,Adventure
3134760,Casual
3134760,Indie
3135050,Action
3135050,Adventure
3135050,Free To Play
3134550,Action
3134550,Indie
3134550,Free To Play
3134610,Indie
3134640,Action
3134640,Adventure
3134640,Indie
3261070,Unclassified
3261190,Simulation
3261190,Free To Play
3261510,Action
3260730,Casual
3260730,Free To Play
3260900,Adventure
3260900,Casual
3260900,Indie
3260910,Action
3260910,Indie
3260910,Simulation
3260090,Adventure
3260090,Indie
3260090,Free To Play
3260110,Adventure
3260110,Indie
3260110,Role Playing
3259650,Adventure
3259650,Casual
3259680,Casual
3259680,Indie
3259710,Casual
3259710,Indie
3259260,Casual
3259260,Indie
3259260,Simulation
3259420,Unclassified
3258960,Adventure
3258960,Casual
3258960,Indie
3258980,Role Playing
3258980,Early Access
3258420,Unclassified
3257630,Casual
3257630,Simulation
3257630,Sports
3257630,Strategy
3257220,Action
3257220,Indie
3256560,Adventure
3256560,Casual
3256730,Adventure
3256730,Indie
3256730,Free To Play
3256870,Casual
3256870,Indie
3256130,Casual
3256130,Indie
3256290,Casual
3255660,Action
3255660,Indie
3255660,Role Playing
3255660,Free To Play
3255660,Early Access
3255280,Role Playing
3255280,Simulation
3255280,Strategy
3254220,Utilities
3254550,Action
3254550,Adventure
3254550,Indie
3253770,Casual
3253310,Strategy
3253440,Action
3253440,Adventure
3253440,Indie
3253440,Early Access
3252650,Casual
3252650,Early Access
3252700,Indie
3252700,Strategy
3252090,Action
3252090,Role Playing
3252350,Casual
3252350,Simulation
3252510,Adventure
3252510,Casual
3252510,Simulation
3251740,Unclassified
3251920,Unclassified
3252050,Indie
3252050,Role Playing
3251270,Action
3251270,Adventure
3251270,Indie
3251270,Role Playing
3251510,Action
3251510,Indie
3251510,Racing
3250720,Action
3250720,Indie
3250720,Strategy
3250720,Early Access
3250890,Action
3250890,Adventure
3250890,Role Playing
3249190,Action
3249190,Adventure
3249190,Casual
3249190,Indie
3249190,Free To Play
3249540,Indie
3249540,Free To Play
3248210,Action
3248210,Indie
3248210,Free To Play
3248290,Casual
3248290,Indie
3248290,Strategy
3248540,Adventure
3248540,Casual
3248540,Indie
3246620,Unclassified
3246820,Adventure
3246820,Indie
3246080,Casual
3246080,Indie
3246080,Strategy
3245570,Adventure
3245570,Casual
3245570,Indie
3245760,Design & Illustration
3245760,Photo Editing
3245760,Game Development
3245330,Action
3245330,Adventure
3245330,Indie
3245330,Simulation
3245330,Strategy
3245330,Free To Play
3245350,Adventure
3245350,Casual
3245350,Indie
3245350,Role Playing
3244690,Action
3244690,Adventure
3244690,Casual
3244690,Indie
3244690,Racing
3244690,Role Playing
3244690,Simulation
3244690,Sports
3244690,Strategy
3244140,Casual
3244140,Indie
3244140,Strategy
3243250,Action
3243330,Casual
3243330,Indie
3243330,Massively Multiplayer
3243330,Racing
3243330,Role Playing
3243330,Simulation
3243330,Sports
3243330,Free To Play
3242890,Casual
3242890,Indie
3242930,Action
3242930,Adventure
3242930,Simulation
3241070,Adventure
3241070,Indie
3241110,Adventure
3241110,Role Playing
3241110,Strategy
3241160,Unclassified
3241210,Massively Multiplayer
3241210,Free To Play
3241210,Early Access
3240780,Adventure
3240780,Indie
3240230,Action
3240230,Casual
3240230,Indie
3240230,Role Playing
3240230,Early Access
3240350,Indie
3239550,Casual
3239550,Strategy
3239840,Casual
3239840,Indie
3239840,Strategy
3239960,Indie
3239960,Sports
3239960,Free To Play
3239960,Early Access
3239330,Action
3239330,Adventure
3239330,Indie
3239330,Role Playing
3239330,Early Access
3239340,Casual
3239340,Indie
3239340,Role Playing
3239340,Strategy
3237590,Free To Play
3237040,Casual
3237040,Indie
3237090,Action
3237090,Casual
3237090,Indie
3237180,Action
3237180,Adventure
3237180,Casual
3237180,Indie
3237250,Casual
3237250,Indie
3237300,Casual
3237300,Early Access
3236570,Indie
3236570,Role Playing
3236570,Simulation
3236570,Strategy
3236570,Early Access
3236600,Casual
3236600,Indie
3236600,Strategy
3236600,Free To Play
3236360,Adventure
3236360,Casual
3236360,Indie
3236360,Free To Play
3235600,Casual
3235600,Indie
3235040,Casual
3235040,Role Playing
3235040,Simulation
3235040,Strategy
3235040,Free To Play
3235340,Adventure
3235340,Casual
3235340,Indie
3234510,Action
3234510,Adventure
3234510,Casual
3234520,Strategy
3234520,Free To Play
3234360,Action
3234360,Adventure
3234360,Casual
3234360,Indie
3234420,Action
3234420,Adventure
3234500,Action
3234500,Casual
3234500,Indie
3233810,Casual
3233810,Indie
3233930,Casual
3233930,Indie
3233930,Simulation
3233930,Free To Play
3234000,Indie
3234000,Racing
3233190,Adventure
3233190,Indie
3232710,Casual
3232710,Indie
3232710,Free To Play
3232710,Early Access
3232800,Adventure
3231610,Unclassified
